xs,ys
307172.18520609813,3390548.8085827213
307176.6064370412,3390511.9988706945
307180.669262088,3390477.1193794766
307184.4860174151,3390444.049451693
307188.16903919884,3390412.668429969
307191.8306636156,3390382.85565693
307195.5832268419,3390354.4904752006
307199.53906505404,3390327.452227407
307203.8105144284,3390301.620256175
307208.50991114153,3390276.8739041286
307213.7495913651,3390253.092513842
307220.5165086583,3390230.5165086114
307228.11703170504,3390208.774109134
307236.0608041797,3390187.5711016157
307244.8872180405,3390166.6132722595
307255.13566524547,3390145.606407272
307266.31578946905,3390124.256292855
307276.2602157521,3390100.5916965813
307287.08728342125,3390076.927100308
307298.2085648859,3390052.870218975
307309.03563255497,3390028.02876752
307318.98005883803,3390002.0104608834
307327.45341614436,3389974.4230140047
307334.8970251669,3389947.5809087423
307341.75220659876,3389919.5129126655
307350.1372997665,3389892.6315788957
307357.8849297109,3389865.0637462703
307364.50474010647,3389836.6132722604
307372.2131415449,3389809.79078125
307378.9408303321,3389782.821183342
307384.2955214076,3389755.606407271
307390.5916966283,3389728.048381773
307395.8581235652,3389700.0490355813
307399.800588423,3389671.5102974316
307402.1248774063,3389642.3340960583
307405.2435436371,3389612.4223601967
307407.2834259516,3389581.677018582
307408.0483818195,3389549.999999949
307410.049035628,3389519.9999999483
307411.51029747823,3389489.999999949
307412.33409610525,3389459.999999949
307412.42236024386,3389429.9999999483
307411.6770186289,3389399.9999999492
307409.9999999954,3389369.9999999492
307409.9999999954,3389339.999999949
307409.9999999954,3389309.9999999483
307409.9999999954,3389279.9999999483
307409.9999999954,3389249.999999949
307409.9999999954,3389219.999999949
307408.3229813619,3389189.999999949
307407.57763974695,3389159.999999949
307407.66590388556,3389129.9999999483
307408.48970251257,3389099.9999999492
307409.9509643628,3389069.9999999497
307411.95161817124,3389039.9999999492
307414.3935926727,3389009.9999999492
307417.1788166021,3388979.999999949
307420.20921869425,3388949.999999949
307423.3867276841,3388919.999999949
307426.61327230657,3388889.9999999483
307429.7907812964,3388859.9999999483
307431.14416475507,3388829.999999949
307433.1840470696,3388799.9999999483
307435.71428570966,3388769.9999999483
307438.5387381451,3388739.9999999497
307441.46126184566,3388709.9999999492
307444.285714281,3388679.9999999497
307446.81595292117,3388649.999999949
307448.8558352357,3388619.999999949
307450.20921869425,3388589.999999949
307451.7097090506,3388559.999999949
307454.1909120581,3388529.999999949
307457.45668518654,3388499.9999999483
307459.63386727223,3388468.3229813143
307463.135011437,3388437.5776397004
307467.66590388556,3388407.6659038384
307471.25531218894,3388378.489702466
307476.21771820396,3388349.950964316
307482.1608368701,3388321.9516181243
307487.01536449353,3388294.3935926263
307492.99771166587,3388267.178816556
307499.6175220614,3388240.2092186483
307509.09120627184,3388213.3867276376
307519.3494606033,3388186.6132722604
307529.99999999534,3388159.7907812498
307540.6505393873,3388132.8211833416
307550.9087937188,3388105.606407271
307560.3824779293,3388078.0483817724
307568.6793069584,3388050.0490355813
307575.40699574555,3388021.510297431
307580.1732592304,3387992.3340960587
307585.2925792696,3387962.4223601967
307590.4707420679,3387929.9999999492
307592.80483817775,3387897.5776397004
307594.80549198616,3387867.665903839
307596.3746322281,3387836.8126838324
307594.8054919863,3387807.5286040683
307594.4818568114,3387777.940503381
307591.2160836829,3387750.4609348946
307586.8813337645,3387723.118666179
307581.7718208519,3387698.228179092
307576.27983000525,3387673.720169939
307569.8659692664,3387650.134030677
307560.4118993089,3387629.5881006354
307550.18306635687,3387609.816933587
307538.83622098254,3387591.163778961
307526.12618502317,3387573.873814921
307510.22883294726,3387559.7711669966
307493.70382477465,3387546.2961751693
307476.50212487276,3387533.497875071
307458.6727688741,3387521.3272310696
307440.3628636763,3387509.6371362675
307421.8175874421,3387498.1824125024
307400.67342268256,3387489.326577262
307378.9506374586,3387481.0493624853
307357.0905524635,3387474.586466114
307332.92579273804,3387469.496567454
307308.67276887415,3387463.66132718
307282.2621771775,3387459.2481202492
307256.00849950506,3387454.0405360716
307227.9405034279,3387450.1078783404
307200.4707420679,3387445.1356651983
307171.72605426144,3387442.772147709
307141.51029747823,3387440.7028440153
307112.3340961052,3387436.61327226
307082.4223602439,3387432.474664872
307049.9999999954,3387430.2582542803
307017.5776397469,3387427.6495586284
306985.98888525204,3387424.011114693
306956.0673422641,3387418.70545925
306925.93984961946,3387413.8018959938
306898.01896043995,3387407.084014333
306870.3334422967,3387400.7191892266
306845.19777704665,3387392.5890813484
306820.5426609957,3387384.959136922
306798.5845047355,3387375.8090878865
306777.1559333069,3387364.795684813
306758.3752860365,3387351.5756782745
306739.97711670015,3387338.512585761
306722.30467472563,3387325.361229109
306707.2801569094,3387310.2974827862
306692.44197449676,3387295.8810068136
306679.6142530192,3387280.3857469247
306666.237332457,3387263.762667487
306654.0372670761,3387245.9627328673
306640.3563255919,3387229.6436743517
306626.82249100547,3387213.1775089377
306613.3867276842,3387196.613272259
306599.9999999954,3387179.9999999492
306586.61327230657,3387163.386727638
306573.1775089852,3387146.8224909594
306559.6436743988,3387130.3563255463
306545.96273291466,3387114.0372670293
306532.08564890025,3387097.914351044
306517.963386723,3387082.0366132213
306505.2239293841,3387064.7760705603
306491.2095455984,3387050.4674729803
306477.6462896325,3387034.77607056
306461.9745014664,3387020.3595945872
306446.0183066315,3387005.491990795
306430.02288329054,3386990.0261522857
306411.6247139542,3386978.100686447
306392.8440666838,3386965.184700832
306371.41549525526,3386953.7397841923
306349.45733899507,3386941.843739733
306324.802222944,3386933.5371035775
306299.6665576939,3386924.1909120115
306271.98103955085,3386916.1686825245
306244.0601503713,3386909.1271656896
306213.9326577267,3386902.723112077
306184.01111473877,3386894.936253627
306152.4223602438,3386888.032036562
306121.67701862886,3386881.5691401907
306089.9999999953,3386875.1062438195
306059.99999999534,3386866.525008121
306029.99999999546,3386857.992808056
305998.3229813619,3386851.6770185824
305967.57763974695,3386842.7525334563
305937.6659038856,3386833.3867276367
305906.81268387905,3386825.746976084
305877.52860411437,3386817.7149394704
305849.6175220614,3386809.879045388
305821.20627655624,3386801.797973142
305794.70742072107,3386793.0304020415
305769.82674076036,3386784.1647596746
305746.27002287866,3386775.7894736333
305722.0660346472,3386767.4632232245
305699.5292579228,3386758.744687755
305676.59038901137,3386751.89931345
305655.46583850466,3386742.20006533
305635.665250077,3386731.9123896193
305616.698267403,3386723.3017325415
305598.0745341569,3386714.3478260357
305579.3036940131,3386704.7074206746
305559.895390646,3386694.0372670298
305537.6822490964,3386684.7008825904
305514.782608691,3386674.7760705603
305491.6377901229,3386664.0176527766
305468.68911408493,3386652.180451077
305443.67113435303,3386641.7260542153
305421.31088590575,3386628.1235697423
305397.66590388544,3386615.5116050486
305374.7564563535,3386602.066034601
305352.9257927381,3386587.639751502
305330.84014383325,3386573.762667487
305308.74468780187,3386560.385746924
305286.7865315416,3386547.5580254467
305267.7214776024,3386532.719843035
305249.92154298327,3386517.6953252186
305236.0444589689,3386500.022883244
305222.68715265964,3386481.6247139075
305212.31121280993,3386462.844066637
305202.8963713585,3386439.7384765754
305196.6100032644,3386417.0349787
305192.81464530434,3386392.4681267873
305189.0977443563,3386366.4792415304
305189.94115723635,3386339.5096436236
305192.73618829215,3386313.677672391
305197.4828375239,3386286.8159528743
305204.0830336665,3386261.140895666
305214.01765282307,3386234.5831970717
305224.3837855462,3386209.457338948
305238.24125530757,3386182.1150702327
305249.9803857424,3386157.5776397
305262.6610003223,3386133.873814922
305275.0572082334,3386109.0323634665
305284.3641712931,3386085.3677671934
305292.1608368701,3386060.8107224074
305297.41745668056,3386035.900621067
305297.5253350722,3386012.755802498
305294.25956194376,3385989.1108204788
305287.8162798254,3385966.9859430674
305278.4897025125,3385944.0176527766
305268.3491336992,3385923.157894686
305253.5992154253,3385904.6518469583
305236.505393915,3385886.037920838
305217.7541680241,3385871.847008775
305198.13010787376,3385857.940503381
305177.48610656615,3385844.4655115535
305158.47989538603,3385833.148087559
305139.58156259754,3385821.3305001114
305121.03628636344,3385808.9637135807
305103.18731611175,3385797.577639701
305083.7692056181,3385787.025171574
305063.22327557555,3385777.159202303
305041.9908466773,3385765.125858072
305017.80647269887,3385755.0637462707
304993.7201699855,3385744.118993083
304968.3981693318,3385733.821510246
304942.08564890025,3385724.122262126
304917.63648250594,3385712.363517438
304891.8437397796,3385700.271330449
304870.0719189231,3385685.286041138
304850.59496567043,3385669.231775039
304833.2657731238,3385652.353710312
304818.8689114042,3385630.611310835
304808.09087936766,3385608.6335403216
304803.1971232382,3385584.056881283
304800.3922850558,3385557.224583145
304801.7456685145,3385531.186662257
304804.8447204923,3385502.0006537572
304811.46453088784,3385474.393592626
304818.8983327839,3385447.129780923
304828.6270022837,3385420.6505393405
304837.64955867466,3385395.397188572
304849.85943118203,3385371.8110493114
304862.0594965629,3385352.010460884
304873.6613272265,3385332.1510296967
304886.68519123434,3385314.351095078
304898.7675710971,3385296.3452108023
304911.83066361095,3385280.153644931
304923.41288002155,3385263.4128799755
304938.0451127773,3385248.045112731
304951.5887544903,3385231.5887544444
304965.8679306917,3385215.867930645
304979.99999999534,3385199.999999949
304994.13206929906,3385184.1320692524
305008.41124550044,3385168.411245454
305020.27786857984,3385150.277868533
305034.1647597207,3385134.1647596746
305045.83524026995,3385115.835240223
305059.72213141085,3385099.722131364
305073.2657731238,3385083.265773077
305086.6132723066,3385066.613272259
305099.9117358568,3385049.91173581
305113.30827067205,3385033.308270625
305126.9499836501,3385016.9499836033
305139.954233405,3384999.954233358
305152.4681268342,3384982.4681267873
305164.6387708355,3384964.638770789
305176.6132723065,3384946.6132722604
305188.5387381451,3384928.5387380985
305200.5622752487,3384910.562275202
305212.8309905151,3384892.8309904686
305225.4919908421,3384875.4919907954
305238.69238312717,3384858.692383081
305249.8725073508,3384839.8725073044
305261.7881660628,3384821.788166016
305274.4883948957,3384804.488394849
305288.0222294821,3384788.022229436
305302.4387054547,3384772.4387054085
305317.7868584459,3384757.7868583994
305332.4387054547,3384742.438705408
305348.0222294821,3384728.022229436
305364.4883948957,3384714.488394849
305380.1111474291,3384700.1111473828
305397.4501471023,3384687.450147056
305414.6812683837,3384676.358286971
305431.5593331108,3384663.981693312
305450.44785877276,3384652.7819548366
305471.0035959418,3384642.513893378
305492.8832951899,3384632.932330776
305514.06668845564,3384622.1150702327
305538.49624059687,3384614.1026478726
305561.4449166348,3384604.2660999815
305585.17816279375,3384594.968944048
305607.57763974695,3384584.190912011
305630.81072245364,3384574.197450096
305655.3677672396,3384567.254004525
305679.0323635129,3384558.633540321
305703.8738149676,3384550.601503708
305727.5776397469,3384541.039555359
305752.1150702798,3384532.115070233
305777.7803203615,3384524.3184046564
305802.1608368702,3384515.4331480367
305827.1297809696,3384507.5286040683
305852.88329518994,3384500.997057811
305879.6175220614,3384496.230794326
305907.52860411437,3384490.915331756
305936.81268387893,3384487.021902531
305967.66590388556,3384484.844720446
305997.5776397469,3384481.9712323775
306028.3229813618,3384480.274599491
306059.99999999534,3384479.9509643163
306089.9999999954,3384478.4897024664
