xs,ys
307171.2704686617,3390603.7012987025
307175.9966120835,3390571.389045738
307180.4374572795,3390539.486463195
307184.68661773,3390508.0257957163
307188.83770691545,3390477.0392879453
307192.9843383161,3390446.5591845247
307197.2201254123,3390416.6177300983
307201.6386816844,3390387.247169309
307206.33362061274,3390358.4797468
307211.39855567773,3390330.3477072148
307216.927100355,3390302.883295143
307223.74305328075,3390277.1297809226
307231.2945406949,3390252.1608368233
307239.0912062719,3390227.780320315
307249.3494606034,3390203.7920888667
307258.3229813618,3390179.9999999483
307268.22817913885,3390156.207911032
307278.57469760894,3390132.2196795833
307288.87218044646,3390107.8391630733
307296.9532526923,3390082.870218974
307304.936253673,3390057.1167047545
307312.2327557979,3390030.382477883
307320.9610983935,3390002.471395829
307328.95390650065,3389973.1873160643
307335.7208237939,3389942.3340960587
307341.80124223133,3389910.745341563
307347.73455377104,3389879.254658333
307353.0304020875,3389847.665903839
307359.9051977724,3389818.4897024664
307366.2896371317,3389789.9509643167
307371.7914351049,3389761.9516181243
307378.72507354885,3389734.393592626
307385.11932003463,3389707.178816555
307390.6799607669,3389680.2092186483
307395.1127819503,3389653.3867276376
307398.12356978946,3389626.61327226
307402.1248774063,3389599.7907812493
307405.2435436371,3389572.8211833416
307407.2834259516,3389545.606407271
307408.0483818195,3389518.0483817724
307410.049035628,3389490.0490355818
307411.51029747823,3389461.5102974316
307412.33409610525,3389432.3340960583
307412.42236024386,3389402.422360198
307411.6770186289,3389371.677018583
307409.9999999954,3389339.999999949
307409.9999999954,3389309.9999999483
307409.9999999954,3389279.9999999483
307409.9999999954,3389249.999999949
307409.9999999954,3389219.999999949
307408.3229813619,3389189.999999949
307407.57763974695,3389159.999999949
307407.66590388556,3389129.9999999483
307408.48970251257,3389099.9999999492
307409.9509643628,3389069.9999999497
307411.95161817124,3389039.9999999492
307414.3935926727,3389009.9999999492
307417.1788166021,3388979.999999949
307420.20921869425,3388949.999999949
307423.3867276841,3388919.999999949
307426.61327230657,3388889.9999999483
307429.7907812964,3388859.9999999483
307431.14416475507,3388829.999999949
307433.1840470696,3388799.9999999483
307435.71428570966,3388769.9999999483
307438.5387381451,3388739.9999999497
307441.46126184566,3388709.9999999492
307444.285714281,3388679.9999999497
307446.81595292117,3388649.999999949
307448.8558352357,3388619.999999949
307450.20921869425,3388589.999999949
307451.7097090506,3388559.999999949
307454.1909120581,3388529.999999949
307457.45668518654,3388499.9999999483
307459.63386727223,3388468.3229813143
307463.135011437,3388437.5776397004
307467.66590388556,3388407.6659038384
307471.25531218894,3388378.489702466
307476.21771820396,3388349.950964316
307482.1608368701,3388321.9516181243
307488.69238312705,3388294.3935926263
307493.74305328075,3388267.178816556
307499.5292579228,3388240.2092186483
307508.2674076449,3388213.3867276376
307517.88819875306,3388186.6132722604
307527.9993461869,3388159.7907812498
307536.5315462523,3388132.8211833416
307545.70120954094,3388105.606407271
307555.01797972724,3388078.0483817724
307565.6685191192,3388050.0490355813
307574.55377573904,3388021.510297431
307581.2814645262,3387992.3340960587
307588.16606733756,3387962.4223601967
307594.9133703778,3387931.677018583
307598.6204641993,3387899.999999949
307603.4749918227,3387868.322981315
307605.09316769725,3387837.577639701
307605.15201045637,3387805.9888852057
307603.7495913651,3387776.067342217
307601.0820529538,3387745.9398495727
307594.7368421007,3387718.0189603935
307586.6851912344,3387690.3334422503
307578.996404049,3387663.5207583657
307567.8751225844,3387639.797319334
307555.5867930649,3387616.9957501935
307541.7881660626,3387597.2343902723
307526.2340634148,3387578.247793345
307511.4841451408,3387560.3792088404
307495.9104282399,3387543.873814921
307479.66001960955,3387528.878718484
307460.27133049554,3387515.4429551633
307439.66655769385,3387503.5174893243
307418.1889506328,3387492.955214071
307396.2798300052,3387485.1879698737
307371.77182085183,3387477.2638116516
307346.8813337646,3387468.8394899783
307319.5390650494,3387462.1804510765
307292.05949656287,3387455.16835562
307262.4713958764,3387449.970578569
307233.18731611175,3387444.370709331
307202.3340961051,3387440.4380515995
307172.4223602438,3387437.5351421516
307141.67701862886,3387435.024517765
307109.99999999534,3387433.2984634987
307078.3229813619,3387431.7195161306
307047.57763974695,3387429.650212437
307017.6659038855,3387426.453089194
306988.4897025125,3387421.4906831793
306958.27394572925,3387416.832298086
