xs,ys
307184.38452851493,3390539.999999998
307187.0355731225,3390509.9999999986
307190.71413712145,3390479.999999999
307195.34914361004,3390449.9999999995
307200.86951568647,3390419.9999999995
307207.20417644904,3390389.9999999995
307214.2820489961,3390359.9999999995
307222.0320564257,3390329.9999999995
307230.38312183623,3390299.9999999995
307239.264168326,3390269.999999999
307248.6041189885,3390239.9999999483
307257.66590388556,3390209.9999999483
307269.1402419045,3390179.9999999497
307279.18273945263,3390149.9999999492
307289.91173585673,3390119.9999999483
307300.7388035259,3390089.9999999483
307309.3984962359,3390059.9999999492
307317.91108204826,3390029.999999949
307328.2968290244,3389999.9999999483
307338.2902909401,3389969.9999999483
307347.30304020457,3389939.999999949
307357.4534161445,3389909.9999999483
307366.57404380053,3389879.9999999483
307374.1745668473,3389849.9999999492
307382.47139587643,3389819.999999949
307389.39522719383,3389789.999999949
307394.5537757391,3389759.9999999483
307400.26152336906,3389729.999999949
307404.54723765474,3389699.999999949
307407.11670480086,3389669.999999949
307410.38247792935,3389639.999999949
307412.4713958764,3389609.999999949
307413.18731611175,3389579.999999948
307412.33409610525,3389549.999999949
307412.42236024386,3389519.9999999483
307411.6770186289,3389489.999999949
307409.9999999954,3389459.999999949
307409.9999999954,3389429.9999999483
307409.9999999954,3389399.9999999492
307409.9999999954,3389369.9999999492
307409.9999999954,3389339.999999949
307409.9999999954,3389309.9999999483
307409.9999999954,3389279.9999999483
307409.9999999954,3389249.999999949
307409.9999999954,3389219.999999949
307408.3229813619,3389189.999999949
307407.57763974695,3389159.999999949
307407.66590388556,3389129.9999999483
307408.48970251257,3389099.9999999492
307409.9509643628,3389069.9999999497
307411.95161817124,3389039.9999999492
307414.3935926727,3389009.9999999492
307417.1788166021,3388979.999999949
307420.20921869425,3388949.999999949
307423.3867276841,3388919.999999949
307426.61327230657,3388889.9999999483
307428.11376266286,3388859.9999999483
307430.3988231402,3388829.999999949
307433.2723112082,3388799.9999999483
307436.5380843367,3388769.9999999483
307439.99999999534,3388739.9999999497
307443.461915654,3388709.9999999492
307446.7276887825,3388679.9999999497
307449.6011768505,3388649.999999949
307451.8862373278,3388619.999999949
307451.7097090506,3388589.999999949
307454.1909120581,3388559.999999949
307457.45668518654,3388529.999999949
307461.3108859058,3388499.9999999483
307463.8803530519,3388468.3229813143
307467.57763974695,3388437.5776397004
307472.1085321955,3388407.6659038384
307475.50179796864,3388376.812683832
307480.0719189231,3388347.528604067
307485.42660999857,3388319.617522015
307489.49656750105,3388292.883295144
307494.4982020222,3388267.129780923
307502.6479241536,3388242.1608368238
307511.8764302012,3388217.7803203156
307520.1144164713,3388193.7920888667
307529.5782935553,3388169.999999949
307539.7777051277,3388146.207911031
307550.2222948629,3388122.219679582
307562.0987250688,3388097.839163074
307572.30794376775,3388072.870218974
307580.4576658992,3388047.116704754
307588.8623733199,3388020.3824778823
307595.55083360104,3387992.471395829
307601.90585158084,3387961.5102974316
307605.0245178116,3387929.9117358103
307607.4174566805,3387900.0882640877
307608.98659692245,3387868.489702466
307607.0251716201,3387837.528604068
307604.23994769074,3387809.6175220152
307600.72899639944,3387781.20627651
307595.6587119927,3387753.0304020406
307589.32330826606,3387727.404380465
307582.1150702798,3387702.2589080883
307571.81758744223,3387679.8103955025
307560.5982347126,3387657.8914677487
307550.7224583151,3387636.943445519
307540.2680614533,3387618.986596876
307529.0879372297,3387601.657404329
307517.13305001165,3387585.2010460417
307501.74566851446,3387571.441647546
307484.65184700413,3387557.8195488206
307465.99869237846,3387544.3837854997
307446.0313828001,3387531.0853219493
307425.09316769725,3387517.777051273
307400.9186008453,3387506.9205622245
