xs,ys
307092.18606286874,3390611.266693368
307100.7788916577,3390588.7902253224
307109.51571269333,3390566.255857309
307118.37948643655,3390543.663650977
307127.3531733494,3390521.01366798
307136.4197338927,3390498.305969964
307145.5621285283,3390475.5406185794
307154.7633177174,3390452.7176754777
307164.0062619215,3390429.8372023073
307173.27392160194,3390406.899260719
307182.54925722,3390383.9039123603
307191.8152292372,3390360.851218883
307201.054798115,3390337.741241937
307210.25092431484,3390314.5740431724
307219.3865682978,3390291.3496842366
307228.44469052576,3390268.0682267817
307237.40825145977,3390244.7297324566
307246.2602115614,3390221.3342629103
307254.9835312919,3390197.8818797935
307263.5611711127,3390174.3726447565
307271.9760914853,3390150.8066194477
307280.2112528712,3390127.183865518
307288.24961573153,3390103.504444616
307296.074140528,3390079.7684183936
307303.6677877218,3390055.9758484983
307311.0135177743,3390032.126796581
307318.0942911471,3390008.221324291
307324.8930683013,3389984.259493279
307331.3928096987,3389960.2413651934
307337.57647580036,3389936.1670016847
307343.42702706787,3389912.0364644025
307348.9274239625,3389887.849814997
307354.06062694587,3389863.6071151183
307358.81112075096,3389839.3085332885
307363.182489458,3389814.955577187
307367.19132773794,3389790.5506667234
307370.8544802435,3389766.0962393433
307374.1887916276,3389741.5947324866
307377.21110654273,3389717.048583596
307379.9382696417,3389692.4602301107
307382.3871255773,3389667.8321094746
307384.57451900217,3389643.166659129
307386.51729456906,3389618.4663165137
307388.2322969306,3389593.733519072
307389.7363707397,3389568.9707042472
307391.0463606489,3389544.180309478
307392.179111311,3389519.3647722066
307393.1514673788,3389494.5265298756
307393.9802735048,3389469.668019926
307394.68237434194,3389444.7916797996
307395.27461454296,3389419.8999469387
307395.7738387604,3389394.9952587835
307396.19689164707,3389370.080052776
307396.5606178557,3389345.156766358
307396.88186203904,3389320.2278369726
307397.17746884975,3389295.295702059
307397.46428294055,3389270.3627990596
307397.7591489642,3389245.4315654165
307398.0789115734,3389220.504438572
307398.4404154209,3389195.583855967
307398.86050515936,3389170.672255042
307399.3560254416,3389145.77207324
307399.94382092025,3389120.8857480027
307400.6407362481,3389096.0157167716
307401.46361607785,3389071.1644169874
307402.4290419737,3389046.3342464482
307403.54338141717,3389021.526063847
307404.7997412272,3388996.7387296897
307406.1903427737,3388971.970971062
307407.70740742673,3388947.2215150497
307409.3431565565,3388922.489088738
307411.0898115328,3388897.7724192105
307412.9395937258,3388873.0702335555
307414.88472450536,3388848.3812588546
307416.91742524167,3388823.7042221944
307419.0299173048,3388799.037850661
307421.2144220646,3388774.380871338
307423.4631608914,3388749.7320113126
307425.76835515484,3388725.089997667
307428.1222262251,3388700.4535574876
307430.51699547225,3388675.8214178593
307432.94488426653,3388651.1923058704
307435.3984680408,3388626.5650259973
307437.8851905095,3388601.9416328035
307440.43247397256,3388577.328548011
307443.06914489926,3388552.732500272
307445.8240297593,3388528.160218249
307448.7259550222,3388503.6184305963
307451.8037471574,3388479.113865973
307455.08623263444,3388454.6532530356
307458.60223792295,3388430.2433204427
307462.3805894924,3388405.8907968514
307466.45011381235,3388381.60241092
307470.8396373522,3388357.3848913037
307475.5779865818,3388333.2449666634
307480.69398797024,3388309.1893656533
307486.21646798734,3388285.224816934
307492.1742531026,3388261.358049161
307498.5961697855,3388237.5957909925
307505.51104450563,3388213.944771087
307512.92200847296,3388190.4074649587
307520.7209482628,3388166.9679346397
307528.7696520158,3388143.605260196
307536.9299073624,3388120.2985216086
307545.0635019327,3388097.026798859
307553.0322233571,3388073.769171927
307560.697859266,3388050.504720795
307567.92219728965,3388027.212525444
307574.5670250584,3388003.871665854
307580.49413020245,3387980.461222008
307585.56530035223,3387956.960273885
307589.64232313796,3387933.3479014672
307592.58698619006,3387909.6031847354
307594.26107713877,3387885.7052036705
307594.52638361446,3387861.6330382545
307593.2446932475,3387837.3657684685
307590.2846002739,3387812.8879293334
307585.6260657802,3387788.27330899
307579.3399269665,3387763.6685267338
307571.4996763053,3387739.222329884
307562.17880626814,3387715.083465758
307551.45080932754,3387691.4006816763
307539.38917795545,3387668.3227249566
307526.0674046239,3387645.998342919
307511.55898180517,3387624.5762828826
307495.93740197114,3387604.205292165
307479.27615759405,3387585.0341180856
307461.64874114585,3387567.2115079635
307443.1286450988,3387550.8862091177
307423.78936192504,3387536.206968869
307403.70368131204,3387523.313807698
307382.931981256,3387512.192623713
307361.52401200257,3387502.6973447693
307339.5291804964,3387494.6776357726
307316.99689368194,3387487.9831616296
307293.9765585039,3387482.463587247
307270.51758190675,3387477.9685775293
307246.6693708351,3387474.347797385
307222.4813322336,3387471.4509117203
307198.0028730469,3387469.1275854427
307173.28340021917,3387467.2274834556
307148.3723206955,3387465.6002706685
307123.3190414202,3387464.095611987
307098.1729693379,3387462.5631723185
307072.9835113932,3387460.852616568
307047.8000745306,3387458.813609643
307022.6721648811,3387456.2982042683
306997.6514011881,3387453.209312398
306972.7914251439,3387449.4985466194
306948.14595968305,3387445.119475371
306923.7687277406,3387440.0256670923
306899.71345225145,3387434.170690222
306876.03385615064,3387427.508113201
306852.7836623726,3387419.991504464
306830.01659385284,3387411.574432454
306807.78637352586,3387402.2104656086
306786.1467243267,3387391.853172366
306765.1513691902,3387380.4561211662
306744.85403105145,3387367.972880449
306725.3084328451,3387354.357018651
306706.5682975062,3387339.562104213
306688.68635633285,3387323.542929289
306671.6479966638,3387306.337390886
306655.32944251556,3387288.1180974576
306639.5969457037,3387269.0699635074
306624.3167580442,3387249.3779035397
306609.35513135267,3387229.2268320587
306594.57831744495,3387208.8016635696
306579.8525681369,3387188.287312575
306565.04413524416,3387167.8686935804
306550.01927058265,3387147.73072109
306534.644225968,3387128.0583096077
306518.7852532162,3387109.0363736367
306502.3086372671,3387090.8497868255
306485.117378356,3387073.638134258
306467.22141811077,3387057.4090881166
306448.6500621982,3387042.1464349106
306429.43261628563,3387027.8339611515
306409.59838603955,3387014.4554533483
306389.17667712737,3387001.9946980127
306368.19679521554,3386990.4354816535
306346.68804597144,3386979.7615907844
306324.679735062,3386969.9568119124
306302.20116815396,3386961.004931549
306279.2816509144,3386952.8897362053
306255.9504890107,3386945.595012389
306232.24105964805,3386939.0891028075
306208.20279465214,3386933.2794531686
306183.8890824419,3386928.0585013754
306159.3533114366,3386923.318685332
