xs,ys
307603.6838027075,3384789.4633222595
307629.56810810685,3384793.202965992
307655.2339743547,3384796.021200569
307680.6996879586,3384797.9900971656
307705.9835354257,3384799.1817269535
307731.1038032633,3384799.668161103
307756.0787779789,3384799.5214707907
307780.9267460795,3384798.8137271865
307805.66599407286,3384797.617001465
307830.314808466,3384796.0033647968
307854.8914757663,3384794.0448883567
307879.4142824812,3384791.8136433163
307903.9015151178,3384789.3817008473
307928.3714601835,3384786.821132124
307952.84240418574,3384784.204008318
307977.33263363165,3384781.602400603
308001.86043502885,3384779.088380152
308026.44409318024,3384776.7340114946
308051.0960802426,3384774.5887071253
308075.81006529904,3384772.6286034477
308100.57592229993,3384770.815047139
308125.3835251952,3384769.1093848674
308150.22274793504,3384767.4729633066
308175.0834644695,3384765.8671291275
308199.95554874884,3384764.2532290025
308224.8288747232,3384762.5926096044
308249.6933163428,3384760.846617604
308274.53874755756,3384758.9765996747
308299.35504231777,3384756.9439024874
308324.1320745734,3384754.7098727147
308348.8597182749,3384752.2358570285
308373.52784737217,3384749.4832021007
308398.12633581535,3384746.4132546037
308422.6450724623,3384742.9874380324
308447.0765367691,3384739.180526018
308471.4187306241,3384734.9957509562
308495.6703647873,3384730.4399982686
308519.83015001845,3384725.520153377
308543.8967970775,3384720.243101706
308567.86901672435,3384714.6157286773
308591.7455197189,3384708.6449197144
308615.525016821,3384702.33756024
308639.2062187906,3384695.7005356764
308662.7878363875,3384688.740731448
308686.2685803715,3384681.4650329733
308709.64716150274,3384673.88032568
308732.922290541,3384665.9934949894
308756.09267824603,3384657.811426324
308779.15703537775,3384649.3410051055
308802.11407269613,3384640.589116757
308824.9625009611,3384631.562646703
308847.70103093237,3384622.2684803647
308870.32837336994,3384612.7135031656
308892.84323903365,3384602.9046005285
308915.24433868343,3384592.848657876
308937.53038307914,3384582.5525606303
308959.7000829806,3384572.0231942157
308981.75214914785,3384561.2674440537
309003.6852923407,3384550.292195567
309025.49822331883,3384539.1043341784
309047.18965284235,3384527.7107453123
309068.7583159999,3384516.11835525
309090.2126440737,3384504.350375312
309111.5855253647,3384492.4710930763
309132.9136444441,3384480.5511720693
309154.23368588375,3384468.661275815
309175.58233425504,3384456.87206784
309196.9962741294,3384445.254211667
309218.51219007856,3384433.8783708233
309240.1667666741,3384422.8152088337
309261.9966884874,3384412.1353892228
309284.03864009026,3384401.9095755164
309306.3293060539,3384392.2084312397
309328.9052903456,3384383.102523882
309351.78598433116,3384374.641913002
309374.95231449907,3384366.8308292395
309398.3799932755,3384359.6672909455
309422.0447330864,3384353.1493164725
309445.9222463581,3384347.2749241698
309469.98824551655,3384342.0421323893
309494.218442988,3384337.448959483
309518.5885511986,3384333.493423803
309543.0742825743,3384330.173543698
309567.6513495414,3384327.487337522
309592.2954645258,3384325.4328236245
309616.9823399539,3384324.0080203577
309641.68768825155,3384323.210946072
309666.3872218451,3384323.039619121
309691.05665316066,3384323.4920578534
309715.672237213,3384324.564935685
309740.2287812411,3384326.208939904
309764.7438176339,3384328.3184280694
309789.23626673827,3384330.7843173575
309813.7250489013,3384333.4975249423
309838.2290844698,3384336.348968001
309862.7672937908,3384339.2295637075
309887.3585972112,3384342.030229237
309912.021915078,3384344.6418817644
309936.7716218543,3384346.9726089165
309961.59694678977,3384349.025475381
309986.4784731993,3384350.836202776
310011.396776494,3384352.440542568
310036.3324320854,3384353.8742462285
310061.26601538504,3384355.173065228
310086.1781018041,3384356.3727510334
310111.0506555023,3384357.5072942143
310135.8803149496,3384358.5920786457
310160.6725316823,3384359.6313134367
310185.43287734024,3384360.6290554074
310210.16692356317,3384361.5893613757
310234.88024199085,3384362.5162881636
310259.578404263,3384363.4138925886
310284.2669820196,3384364.2862314726
310308.9515469002,3384365.137361633
310333.6376705447,3384365.971339891
310358.3309245928,3384366.792223066
310383.0368806844,3384367.604067978
310407.7611104593,3384368.4109314466
310432.5091855571,3384369.216870291
310457.28667761775,3384370.0259413314
310482.09915828094,3384370.842201387
310506.9511712707,3384371.6683792076
310531.8416794037,3384372.4999929983
310556.76776042057,3384373.330125437
310581.7264905934,3384374.1518573076
310606.7149461937,3384374.9582693926
310631.7302034932,3384375.742442474
310656.7693387637,3384376.4974573343
310681.82942827675,3384377.216394755
310706.9075483043,3384377.89233552
310732.0007751177,3384378.518360411
310757.1061849891,3384379.0875502103
310782.22085418977,3384379.5929857
310807.3418589917,3384380.027747663
310832.4662756665,3384380.384916882
310857.5911804859,3384380.657574138
310882.7136497216,3384380.838800215
310907.8307596454,3384380.921675895
310932.9395865287,3384380.8992819586
310958.0372066435,3384380.7646991904
310983.12069626147,3384380.511008372
311008.1871316542,3384380.131290287
311033.23358909355,3384379.6186257154
311058.2571448511,3384378.96609544
311083.25487519853,3384378.166780245
311108.22385640774,3384377.2137609115
311133.1611647503,3384376.100118222
311158.0638764978,3384374.8189329584
311182.9290679221,3384373.3632859048
311207.753815295,3384371.726257842
311232.53519488807,3384369.900929553
311257.27028297307,3384367.88038182
311281.9559005594,3384365.656370657
311306.5862502773,3384363.2070631273
311331.1539976855,3384360.5026491517
311355.65178877034,3384357.51321707
311380.0722695181,3384354.2088552266
311404.40808591514,3384350.5596519606
311428.65188394766,3384346.535695616
311452.79630960204,3384342.107074534
311476.83400886453,3384337.2438770565
311500.7576277214,3384331.916191525
311524.5598121591,3384326.094106282
311548.23320816393,3384319.7477096696
311571.77046172187,3384312.8470900287
311595.1642188197,3384305.3623357024
311618.4071254432,3384297.26353503
311641.49182757916,3384288.520776357
311664.410883168,3384279.1049559033
311687.15350493556,3384269.0176645247
311709.70460440085,3384258.299959608
311732.0488100432,3384246.9954956155
311754.1707503419,3384235.1479270086
311776.05505377654,3384222.8009082517
311797.6863488267,3384209.9980938067
311819.04926397157,3384196.783138137
311840.12842769065,3384183.199695705
311860.9084684635,3384169.2914209734
311881.37401476956,3384155.101968406
311901.50969508814,3384140.674992463
311921.3001419475,3384126.0541439466
311940.74084532313,3384111.2732490255
311959.8617604877,3384096.3349471004
311978.6996657043,3384081.2357036215
311997.2913392354,3384065.971984035
312015.6735593441,3384050.5402537906
312033.8831042931,3384034.9369783374
312051.9567523455,3384019.1586231235
312069.93128176406,3384003.2016535997
312087.84347081167,3383987.062535214
312105.73009775113,3383970.7377334135
312123.6279408455,3383954.2237136504
312141.5762896525,3383937.53062824
312159.63880671246,3383920.801465278
312177.8928565568,3383904.2538904077
312196.4159562804,3383888.106400764
312215.2856229789,3383872.577493485
312234.57937374705,3383857.885665704
312254.37472568016,3383844.249414558
312274.7491958736,3383831.8872371847
312295.78030142235,3383821.0176307173
312317.54555942165,3383811.8590922933
312340.1224869668,3383804.630119048
312363.58860115294,3383799.549208119
312388.00252009137,3383796.7830615016
312413.1917512542,3383795.8649922474
312438.829095448,3383795.9043195453
312464.5845112015,3383796.0025729523
312490.12795704347,3383795.261282024
312515.1672983155,3383792.900482119
312539.7019111157,3383789.051541254
312563.8664072316,3383784.2686067033
312587.7961381805,3383779.1081262697
312611.6134525594,3383774.0279345606
312635.39760283293,3383769.159028265
312659.21892491635,3383764.564781612
312683.14775472495,3383760.308568827
312707.25442817394,3383756.4537641415
312731.60928117833,3383753.0637417817
312756.28264965385,3383750.20187598
312781.3305630695,3383747.9092637366
312806.6366227728,3383745.958506317
312831.9702116069,3383743.9443501066
312857.0986705595,3383741.4583620257
312881.7893406181,3383738.0921089915
312905.8095627704,3383733.437157925
