xs,ys
307128.61081932805,3390616.7532050475
307136.3592161941,3390593.1865971517
307143.66425571905,3390569.5359721826
307150.58014908084,3390545.8110412955
307157.16110745806,3390522.0215156586
307163.46134202834,3390498.177106426
307169.5350639703,3390474.287524765
307175.4364844621,3390450.3624818353
307181.2198146818,3390426.4116887986
307186.93926580757,3390402.444856816
307192.64904901787,3390378.471697051
307198.40337549057,3390354.5019206638
307204.2564564041,3390330.545238816
307210.2625029365,3390306.611362669
307216.475726266,3390282.7100033863
307222.95033757086,3390258.8508721273
307229.7405256514,3390235.043676126
307236.87599213066,3390211.2938237544
307244.31521953223,3390187.59422047
307252.00381457096,3390163.9355113143
307259.8873839614,3390140.3083413215
307267.9115344185,3390116.703355533
307276.021872657,3390093.111198987
307284.16400539165,3390069.5225167214
307292.283539337,3390045.9279537722
307300.32608120807,3390022.3181551807
307308.23723771947,3389998.683765984
307315.9626155859,3389975.0154312206
307323.4478215223,3389951.303795929
307330.6384622433,3389927.539505148
307337.48014446365,3389903.7132039145
307343.9184748982,3389879.815537268
307349.89970965486,3389855.837263121
307355.3998393058,3389831.7743076347
307360.4362991407,3389807.629800625
307365.02959714516,3389783.4074059823
307369.20024130424,3389759.1107875984
307372.9687396032,3389734.743609363
307376.35560002737,3389710.3095351686
307379.3813305618,3389685.812228906
307382.06643919187,3389661.2553544636
307384.4314339027,3389636.642575735
307386.49682267976,3389611.97755661
307388.283113508,3389587.2639609794
307389.81081437285,3389562.5054527353
307391.10043325933,3389537.705695766
307392.17247815285,3389512.8683539648
307393.04745703866,3389487.9970912216
307393.74587790185,3389463.0955714267
307394.28824872803,3389438.1674584746
307394.69507750194,3389413.216416252
307394.9868722089,3389388.24610865
307395.1841408344,3389363.260199561
307395.3073913635,3389338.2623528754
307395.3771317815,3389313.256232484
307395.4138700736,3389288.245502279
307395.43811422505,3389263.2338261497
307395.4703722211,3389238.2248679874
307395.53115204687,3389213.2222916833
307395.6409616878,3389188.2297611283
307395.82030912896,3389163.2509402134
307396.0897023557,3389138.2894928292
307396.46964935306,3389113.3490828658
307396.98065810645,3389088.433374215
307397.64323660114,3389063.546030768
307398.47789282224,3389038.6907164156
307399.50454797526,3389013.87097798
307400.72765380976,3388989.0872760112
307402.135009646,3388964.3367487653
307403.7135910274,3388939.616370151
307405.45037349715,3388914.9231140753
307407.3323325984,3388890.253954448
307409.3464438746,3388865.6058651768
307411.4796828691,3388840.9758201716
307413.71902512485,3388816.360793338
307416.0514461853,3388791.7577585853
307418.4639215936,3388767.163689821
307420.9434268933,3388742.575560956
307423.4769376274,3388717.9903458953
307426.0514293392,3388693.4050185485
307428.65387757204,3388668.816552824
307431.27125786914,3388644.2219226295
307433.89054577384,3388619.6181018734
307436.4995647318,3388595.0022853077
307439.1098272688,3388570.377837711
307441.75912504824,3388545.7549684905
307444.48661739676,3388521.144243275
307447.331463641,3388496.5562276905
307450.33282310754,3388472.001487367
307453.5298551231,3388447.4905879316
307456.9617190139,3388423.03409501
307460.6675741069,3388398.6425742325
307464.6865797285,3388374.326591226
307469.0578952054,3388350.0967116174
307473.8206798642,3388325.9635010366
307479.0140930313,3388301.937525108
307484.67729403346,3388278.029349462
307490.8494421974,3388254.2495397264
307497.5696968494,3388230.608661527
307504.8772173163,3388207.1172804926
307512.81111045816,3388183.785946562
307521.3375229939,3388160.603390119
307530.2047315938,3388137.493185063
307539.1205231722,3388114.366796375
307547.79268464365,3388091.135689038
307555.92900292226,3388067.7113280334
307563.2372649226,3388044.0051783426
307569.4252575588,3388019.9287049463
307574.2074650664,3387995.3961406522
307577.5155225176,3387970.411460915
307579.5404272156,3387945.0858286857
307580.488399656,3387919.5366982548
307580.5656603346,3387893.881523912
307579.9784297474,3387868.2377599464
307578.93292839004,3387842.7228606497
307577.63537675835,3387817.454280311
307576.2919949705,3387792.5494731525
307575.002982557,3387768.1068343306
307573.46373034373,3387744.151987525
307571.2730283187,3387720.6931907125
307568.0296664696,3387697.738701869
307563.3324347844,3387675.296778975
307556.7801232507,3387653.375680006
307547.9715218566,3387631.9836629424
307536.52715361,3387611.1345370193
307522.46719871694,3387590.944195783
307506.1626702233,3387571.6181458975
307487.996497325,3387553.364937767
307468.3516092183,3387536.393121796
307447.61093509925,3387520.9112483887
307426.1554881088,3387507.125992037
307404.2385382925,3387495.118960597
307381.9076334361,3387484.7703499375
307359.19169063214,3387475.9421155797
307336.1196269733,3387468.496213044
307312.72035955236,3387462.294597853
307289.02280546166,3387457.199225528
307265.055881794,3387453.072051591
307240.848505642,3387449.7750315615
307216.42959409836,3387447.170120964
307191.8280642556,3387445.119275318
307167.0728332065,3387443.484450147
307142.1928180435,3387442.127600971
307117.2169358594,3387440.9106833115
307092.1741037468,3387439.695652691
307067.0932387982,3387438.34446463
307042.00573203375,3387436.7278864332
307016.95621204673,3387434.763835784
306991.9937166415,3387432.385935355
306967.167286634,3387429.5278185485
306942.5259628398,3387426.1231187633
306918.11878607434,3387422.105469399
306893.9947971535,3387417.4085038556
306870.2030368927,3387411.9658555333
306846.79254610767,3387405.7111578323
306823.8123656138,3387398.57804415
306801.3115362272,3387390.50014789
306779.339098763,3387381.411102448
306757.9440940372,3387371.244541227
306737.1755628651,3387359.9340976262
306717.08254606265,3387347.4134050445
306697.70621726825,3387333.62947034
306679.01554236957,3387318.6520467354
306660.9406634027,3387302.6168843317
306643.41134908085,3387285.66036785
306626.35736811673,3387267.918882008
306609.7084892234,3387249.5288115246
306593.39448111353,3387230.6265411177
306577.34511250025,3387211.3484555064
306561.4901520962,3387191.830939409
306545.75936861464,3387172.2103775446
306530.08253076824,3387152.6231546327
306514.3894072699,3387133.2056553885
306498.60896086984,3387114.0943228262
306482.6399150957,3387095.4277870744
306466.34233229206,3387077.3474745126
306449.5737525101,3387059.994993953
306432.1917158014,3387043.5119542074
306414.0537622168,3387028.039964086
306395.01866782765,3387013.7193384767
306375.0399671839,3387000.5911945235
306354.2313257074,3386988.529016658
306332.7218584093,3386977.390115939
306310.64068030094,3386967.0318034226
306288.11690639367,3386957.311390167
306265.279651699,3386948.0861872314
306242.25686894485,3386939.214686403
306219.1271492965,3386930.6055245413
306195.90243411367,3386922.2350462363
306172.5899467945,3386914.084388917
306149.19691073784,3386906.1346900193
306125.7305493426,3386898.3670869786
306102.198086007,3386890.762717226
306078.60674413,3386883.3027181984
306054.9637471102,3386875.968227328
306031.2763183463,3386868.7403820497
306007.5516812369,3386861.6003197967
305983.79705918074,3386854.5291780042
305960.0196755765,3386847.508094106
305936.22675382264,3386840.518205534
305912.4255173182,3386833.540649726
305888.62318946153,3386826.556564113
305864.8269936514,3386819.5470861304
305841.04415328655,3386812.4933532113
305817.2818917655,3386805.37650279
305793.5474324871,3386798.177672302
305769.84799884976,3386790.8779991786
