xs,ys
307139.04573687166,3390543.0095990947
307148.05759457924,3390510.739695086
307157.0195250973,3390478.988677226
307165.9405430572,3390447.7905237395
307174.8296630905,3390417.179212854
307183.6958998286,3390387.188722795
307192.548267903,3390357.8530317885
307201.395781945,3390329.206118061
307210.2474565861,3390301.2819598396
307219.1123064578,3390274.1145353494
307227.99934618693,3390247.737822767
307237.5514874095,3390223.0042497027
307246.6132723065,3390199.496567454
307257.30304020457,3390176.9205622235
307265.7763975109,3390154.982020217
307274.1516835521,3390133.386727638
307281.8404707374,3390111.8404706907
307289.2840797599,3390088.3720169473
307296.92383131274,3390065.295848265
307304.17129780515,3390042.2196795833
307313.1448185635,3390018.75122584
307321.67701862886,3389994.498201975
307327.600523042,3389969.0683229296
307335.740438047,3389944.77607056
307343.92938868445,3389919.6502124364
307351.67701862886,3389893.3965347637
307358.4929715547,3389865.7208237466
307366.59365805355,3389839.0356325083
307373.9097744315,3389811.4677998833
307380.049035628,3389782.821183342
307387.3259234998,3389755.606407271
307393.7692056181,3389728.048381773
307399.0846681876,3389700.0490355813
307402.97809741285,3389671.5102974316
307405.1552794985,3389642.3340960583
307408.0287675665,3389612.4223601967
307409.725400453,3389581.677018582
307410.049035628,3389549.999999949
307411.51029747823,3389519.9999999483
307412.33409610525,3389489.999999949
307412.42236024386,3389459.999999949
307411.6770186289,3389429.9999999483
307409.9999999954,3389399.9999999492
307409.9999999954,3389369.9999999492
307409.9999999954,3389339.999999949
307409.9999999954,3389309.9999999483
307409.9999999954,3389279.9999999483
307409.9999999954,3389249.999999949
307408.3229813619,3389219.999999949
307407.57763974695,3389189.999999949
307407.66590388556,3389159.999999949
307408.48970251257,3389129.9999999483
307409.9509643628,3389099.9999999492
307411.95161817124,3389069.9999999497
307414.3935926727,3389039.9999999492
307417.1788166021,3389009.9999999492
307420.20921869425,3388979.999999949
307423.3867276841,3388949.999999949
307426.61327230657,3388919.999999949
307429.7907812964,3388889.9999999483
307432.8211833886,3388859.9999999483
307433.92938868445,3388829.999999949
307435.62602157105,3388799.9999999483
307437.7149395181,3388769.9999999483
307439.99999999534,3388739.9999999497
307442.28506047267,3388709.9999999492
307444.3739784197,3388679.9999999497
307446.07061130623,3388649.999999949
307447.1788166021,3388619.999999949
307450.20921869425,3388589.999999949
307451.7097090506,3388559.999999949
307454.1909120581,3388529.999999949
307457.45668518654,3388499.9999999483
307459.63386727223,3388468.3229813143
307463.135011437,3388437.5776397004
307467.66590388556,3388407.6659038384
307471.25531218894,3388378.489702466
307476.21771820396,3388349.950964316
307480.48381823656,3388321.9516181243
307486.27002287866,3388294.3935926263
307493.0859758045,3388267.178816556
307500.44132068835,3388240.2092186483
307510.5524681221,3388213.3867276376
307519.6730957783,3388186.6132722604
307530.01961424836,3388159.7907812498
307541.10166720685,3388132.8211833416
307554.1059169616,3388105.606407271
307565.93331153505,3388078.0483817724
307576.19156586647,3388050.0490355813
307584.48839489557,3388021.510297431
307590.43151356187,3387992.3340960587
307598.0124223556,3387962.4223601967
307602.65119319566,3387931.677018583
307605.82870218554,3387898.322981315
307607.44687806006,3387867.5776397004
307605.8287021857,3387837.6659038393
307602.6511931958,3387806.812683833
307598.0124223556,3387777.5286040674
307592.10853219545,3387747.940503381
307585.2337365106,3387720.460934895
307577.78032036155,3387693.1186661795
307569.20889179007,3387666.551160458
307557.4011114697,3387642.9748283243
307544.6224256246,3387620.222294816
307533.2363517442,3387598.7348806285
307521.41876429744,3387580.532853822
307509.1206276514,3387563.252696908
307493.6842105217,3387547.139588049
307476.83556717413,3387532.3406341425
307458.72180450667,3387518.904870821
307439.5881006818,3387506.783262453
307419.7777051278,3387495.8287021397
307397.02517162013,3387485.796011717
307373.44883948535,3387476.34194176
307346.8813337646,3387471.4089571247
307319.5390650494,3387466.270022832
307292.05949656287,3387460.4838181897
307262.4713958764,3387456.217718157
307233.18731611175,3387451.2553121415
307202.3340961051,3387447.665903839
307172.4223602438,3387444.8120300234
307141.67701862886,3387442.0562274735
307109.99999999534,3387439.7907812498
307079.99999999546,3387435.701209495
307048.3229813618,3387433.43576327
307017.5776397469,3387430.6799607207
306985.98888525204,3387426.7963386225
306956.0673422641,3387421.1474337513
306925.93984961946,3387415.8025498018
306898.01896043995,3387408.5452761827
306870.3334422967,3387401.5429878533
306845.19777704665,3387392.677345487
306820.5426609957,3387384.213795307
306796.90748610196,3387375.809087886
306776.410591692,3387365.541026428
306756.7865315416,3387353.1644327696
306740.0555737122,3387338.434128749
306723.8542007145,3387323.81170312
306710.1046093448,3387307.473030351
306696.3452108485,3387291.9777704617
306684.400130757,3387275.5998691865
306671.70970905066,3387258.290290893
306659.99999999534,3387239.9999999483
306646.6132723065,3387223.3867276367
306633.1775089852,3387206.822490958
306619.6436743988,3387190.3563255444
306605.96273291466,3387174.0372670298
306592.08564890025,3387157.914351044
306577.963386723,3387142.0366132213
306563.54691075056,3387126.4530891944
306548.7871853501,3387111.2128145937
