date,year,month,day,xs,ys
20080904,2008,09,04,307171.7193675889,3390573.091473744
20080904,2008,09,04,307175.57312252966,3390541.134952005
20080904,2008,09,04,307179.6386222474,3390509.463282713
20080904,2008,09,04,307183.9481113853,3390478.146155904
20080904,2008,09,04,307188.5338345866,3390447.253261613
20080904,2008,09,04,307193.4280364946,3390416.8542898754
20080904,2008,09,04,307198.6629617524,3390387.0189307267
20080904,2008,09,04,307204.2708550033,3390357.816874202
20080904,2008,09,04,307210.2839608906,3390329.3178103366
20080904,2008,09,04,307216.7345240574,3390301.5914291665
20080904,2008,09,04,307223.65478914214,3390274.707420674
20080904,2008,09,04,307232.0398823098,3390249.826740714
20080904,2008,09,04,307240.7682249054,3390226.270022832
20080904,2008,09,04,307249.3494606034,3390203.7430532337
20080904,2008,09,04,307259.99999999534,3390181.9516181243
20080904,2008,09,04,307270.65053938725,3390160.601503708
20080904,2008,09,04,307279.2317750852,3390139.39849619
20080904,2008,09,04,307287.9601176809,3390118.048381773
20080904,2008,09,04,307296.3452108486,3390096.256946663
20080904,2008,09,04,307302.21967962926,3390072.052958431
20080904,2008,09,04,307307.70186334936,3390047.750898936
20080904,2008,09,04,307314.9101013357,3390022.958483113
20080904,2008,09,04,307321.67701862886,3389997.2834259043
20080904,2008,09,04,307327.5122589034,3389970.33344225
20080904,2008,09,04,307334.63223275106,3389944.4230140056
20080904,2008,09,04,307340.9676364778,3389917.5809087423
20080904,2008,09,04,307344.44916638953,3389887.8358940315
20080904,2008,09,04,307349.9999999953,3389860.2092186464
20080904,2008,09,04,307355.55083360104,3389832.7296501617
20080904,2008,09,04,307360.70938214636,3389805.1029747776
20080904,2008,09,04,307367.790127488,3389779.741745618
20080904,2008,09,04,307374.8218371971,3389754.772801518
20080904,2008,09,04,307381.51029747823,3389729.999999949
20080904,2008,09,04,307387.5612945361,3389705.22719838
20080904,2008,09,04,307392.68061457534,3389680.258254281
20080904,2008,09,04,307396.57404380053,3389654.8970251204
20080904,2008,09,04,307398.9473684164,3389628.9473683694
20080904,2008,09,04,307402.2131415449,3389602.213141498
20080904,2008,09,04,307404.4982020222,3389574.498201975
20080904,2008,09,04,307405.60640731803,3389545.606407271
20080904,2008,09,04,307408.0483818195,3389518.0483817724
20080904,2008,09,04,307410.049035628,3389490.0490355818
20080904,2008,09,04,307411.51029747823,3389461.5102974316
20080904,2008,09,04,307412.33409610525,3389432.3340960583
20080904,2008,09,04,307412.42236024386,3389402.422360198
20080904,2008,09,04,307411.6770186289,3389371.677018583
20080904,2008,09,04,307409.9999999954,3389339.999999949
20080904,2008,09,04,307409.9999999954,3389309.9999999483
20080904,2008,09,04,307409.9999999954,3389279.9999999483
20080904,2008,09,04,307409.9999999954,3389249.999999949
20080904,2008,09,04,307409.9999999954,3389219.999999949
20080904,2008,09,04,307409.9999999954,3389189.999999949
20080904,2008,09,04,307408.3229813619,3389159.999999949
20080904,2008,09,04,307407.57763974695,3389129.9999999483
20080904,2008,09,04,307407.66590388556,3389099.9999999492
20080904,2008,09,04,307408.48970251257,3389069.9999999497
20080904,2008,09,04,307409.9509643628,3389039.9999999492
20080904,2008,09,04,307411.95161817124,3389009.9999999492
20080904,2008,09,04,307414.3935926727,3388979.999999949
20080904,2008,09,04,307417.1788166021,3388949.999999949
20080904,2008,09,04,307420.20921869425,3388919.999999949
20080904,2008,09,04,307423.3867276841,3388889.9999999483
20080904,2008,09,04,307426.61327230657,3388859.9999999483
20080904,2008,09,04,307428.11376266286,3388829.999999949
20080904,2008,09,04,307430.3988231402,3388799.9999999483
20080904,2008,09,04,307433.2723112082,3388769.9999999483
20080904,2008,09,04,307436.5380843367,3388739.9999999497
20080904,2008,09,04,307439.99999999534,3388709.9999999492
20080904,2008,09,04,307443.461915654,3388679.9999999497
20080904,2008,09,04,307446.7276887825,3388649.999999949
20080904,2008,09,04,307449.6011768505,3388619.999999949
20080904,2008,09,04,307450.20921869425,3388589.999999949
20080904,2008,09,04,307450.96436743566,3388559.999999949
20080904,2008,09,04,307454.2791761967,3388529.999999949
20080904,2008,09,04,307456.6034651801,3388499.9999999483
20080904,2008,09,04,307460.3497875076,3388469.999999948
20080904,2008,09,04,307465.2239293841,3388439.9999999492
20080904,2008,09,04,307469.2546583805,3388408.3229813147
