date,year,month,day,xs,ys
20170929,2017,09,29,307204.01750423474,3390487.704686616
20170929,2017,09,29,307198.5544889892,3390450.259740259
20170929,2017,09,29,307196.1348034116,3390415.596897382
20170929,2017,09,29,307196.4502164502,3390383.4273430617
20170929,2017,09,29,307199.1924970529,3390353.462262376
20170929,2017,09,29,307204.05341416784,3390325.412840402
20170929,2017,09,29,307210.7247367431,3390298.990262218
20170929,2017,09,29,307218.8982337267,3390273.9057128998
20170929,2017,09,29,307228.2656740667,3390249.8703775257
20170929,2017,09,29,307238.5188267111,3390226.5954411724
20170929,2017,09,29,307249.3494606034,3390203.7920888667
20170929,2017,09,29,307259.99999999534,3390179.9999999483
20170929,2017,09,29,307268.97352075373,3390156.207911032
20170929,2017,09,29,307278.48643347033,3390132.2196795833
20170929,2017,09,29,307286.3713631859,3390107.8391630733
20170929,2017,09,29,307294.74664922705,3390082.870218974
20170929,2017,09,29,307303.02386400313,3390057.1167047545
20170929,2017,09,29,307310.6145799234,3390030.382477883
20170929,2017,09,29,307319.63713631436,3390002.471395829
20170929,2017,09,29,307327.9241582169,3389973.1873160643
20170929,2017,09,29,307334.9852893055,3389942.3340960587
20170929,2017,09,29,307341.3599215383,3389910.745341563
20170929,2017,09,29,307347.58744687337,3389879.254658333
20170929,2017,09,29,307353.17750898516,3389847.665903839
20170929,2017,09,29,307360.3465184654,3389818.4897024664
20170929,2017,09,29,307367.0251716201,3389789.9509643167
20170929,2017,09,29,307372.82118338865,3389761.9516181243
20170929,2017,09,29,307380.049035628,3389734.393592626
20170929,2017,09,29,307386.7374959091,3389707.178816555
20170929,2017,09,29,307392.5923504367,3389680.2092186483
20170929,2017,09,29,307397.31938541547,3389653.3867276376
20170929,2017,09,29,307400.62438705,3389626.61327226
20170929,2017,09,29,307402.2131415449,3389599.7907812493
20170929,2017,09,29,307404.4982020222,3389572.8211833416
20170929,2017,09,29,307405.60640731803,3389545.606407271
20170929,2017,09,29,307408.0483818195,3389518.0483817724
20170929,2017,09,29,307410.049035628,3389490.0490355818
20170929,2017,09,29,307411.51029747823,3389461.5102974316
20170929,2017,09,29,307412.33409610525,3389432.3340960583
20170929,2017,09,29,307412.42236024386,3389402.422360198
20170929,2017,09,29,307411.6770186289,3389371.677018583
20170929,2017,09,29,307409.9999999954,3389339.999999949
20170929,2017,09,29,307409.9999999954,3389309.9999999483
20170929,2017,09,29,307409.9999999954,3389279.9999999483
20170929,2017,09,29,307409.9999999954,3389249.999999949
20170929,2017,09,29,307409.9999999954,3389219.999999949
20170929,2017,09,29,307408.3229813619,3389189.999999949
20170929,2017,09,29,307407.57763974695,3389159.999999949
20170929,2017,09,29,307407.66590388556,3389129.9999999483
20170929,2017,09,29,307408.48970251257,3389099.9999999492
20170929,2017,09,29,307409.9509643628,3389069.9999999497
20170929,2017,09,29,307411.95161817124,3389039.9999999492
20170929,2017,09,29,307414.3935926727,3389009.9999999492
20170929,2017,09,29,307417.1788166021,3388979.999999949
20170929,2017,09,29,307420.20921869425,3388949.999999949
20170929,2017,09,29,307423.3867276841,3388919.999999949
20170929,2017,09,29,307426.61327230657,3388889.9999999483
20170929,2017,09,29,307429.7907812964,3388859.9999999483
20170929,2017,09,29,307431.14416475507,3388829.999999949
20170929,2017,09,29,307433.1840470696,3388799.9999999483
20170929,2017,09,29,307435.71428570966,3388769.9999999483
20170929,2017,09,29,307438.5387381451,3388739.9999999497
20170929,2017,09,29,307441.46126184566,3388709.9999999492
20170929,2017,09,29,307444.285714281,3388679.9999999497
20170929,2017,09,29,307446.81595292117,3388649.999999949
20170929,2017,09,29,307448.8558352357,3388619.999999949
20170929,2017,09,29,307448.53220006067,3388589.999999949
20170929,2017,09,29,307450.96436743566,3388559.999999949
20170929,2017,09,29,307454.2791761967,3388529.999999949
20170929,2017,09,29,307458.28048381355,3388499.9999999483
20170929,2017,09,29,307461.0951291225,3388468.3229813143
20170929,2017,09,29,307465.13566524547,3388437.5776397004
20170929,2017,09,29,307470.10787838703,3388407.6659038384
20170929,2017,09,29,307474.0405361183,3388378.489702466
20170929,2017,09,29,307479.24812029616,3388349.950964316
20170929,2017,09,29,307485.33834585996,3388321.9516181243
20170929,2017,09,29,307490.241909116,3388294.3935926263
20170929,2017,09,29,307496.17522065574,3388267.178816556
20170929,2017,09,29,307502.6479241536,3388240.2092186483
20170929,2017,09,29,307511.8764302012,3388213.3867276376
20170929,2017,09,29,307520.1144164713,3388186.6132722604
20170929,2017,09,29,307529.5782935553,3388159.7907812498
20170929,2017,09,29,307539.7777051277,3388132.8211833416
20170929,2017,09,29,307550.2222948629,3388105.606407271
20170929,2017,09,29,307560.42170643527,3388078.0483817724
20170929,2017,09,29,307569.8855835193,3388050.0490355813
20170929,2017,09,29,307579.80058842286,3388021.510297431
20170929,2017,09,29,307589.77443608554,3387992.3340960587
20170929,2017,09,29,307597.8358940783,3387962.4223601967
20170929,2017,09,29,307603.69074860594,3387931.677018583
20170929,2017,09,29,307608.7218045066,3387898.322981315
20170929,2017,09,29,307612.73291925,3387867.5776397004
20170929,2017,09,29,307615.62602157093,3387835.9888852057
20170929,2017,09,29,307614.6943445524,3387806.067342218
20170929,2017,09,29,307612.6446551115,3387777.6168682063
20170929,2017,09,29,307609.5750245132,3387748.7643020083
20170929,2017,09,29,307604.65184700413,3387720.2451781114
20170929,2017,09,29,307598.1693363798,3387694.3739783727
20170929,2017,09,29,307590.51977770054,3387669.0813990985
20170929,2017,09,29,307579.48676037457,3387646.58385088
20170929,2017,09,29,307567.2376593612,3387624.7139587584
20170929,2017,09,29,307556.03792088456,3387603.913043427
20170929,2017,09,29,307542.28832951473,3387586.201372946
20170929,2017,09,29,307528.4504740064,3387569.215429827
20170929,2017,09,29,307514.3772474619,3387553.2003922337
20170929,2017,09,29,307500.0196142483,3387538.303367062
20170929,2017,09,29,307485.4266099985,3387526.2504085787
20170929,2017,09,29,307468.0385746929,3387514.3837855
20170929,2017,09,29,307449.6796338627,3387502.6544621917
20170929,2017,09,29,307430.5949656703,3387490.9153317558
20170929,2017,09,29,307411.1278195442,3387478.921216032
20170929,2017,09,29,307389.0127492599,3387469.0356325083
20170929,2017,09,29,307366.36809414375,3387459.2383131227
20170929,2017,09,29,307341.02647923696,3387451.7947041
20170929,2017,09,29,307315.2043151311,3387444.586466114
20170929,2017,09,29,307289.5390650493,3387437.0742072063
20170929,2017,09,29,307262.05949656287,3387431.32723107
20170929,2017,09,29,307232.4713958764,3387427.7378227664
20170929,2017,09,29,307203.18731611164,3387425.6685190722
20170929,2017,09,29,307172.3340961052,3387424.4818567643
20170929,2017,09,29,307142.4223602438,3387421.863353986
20170929,2017,09,29,307111.67701862886,3387419.7842431655
20170929,2017,09,29,307078.3229813619,3387420.215756732
20170929,2017,09,29,307047.57763974695,3387418.1366459117
20170929,2017,09,29,307017.6659038855,3387415.5181431337
20170929,2017,09,29,306986.81268387905,3387414.3314808263
20170929,2017,09,29,306957.5286041143,3387412.2621771316
20170929,2017,09,29,306927.9405034279,3387408.672768828
20170929,2017,09,29,306900.4609349414,3387402.9257926918
20170929,2017,09,29,306873.11866622604,3387397.090552417
20170929,2017,09,29,306848.2281791388,3387388.9506374123
20170929,2017,09,29,306823.72016998555,3387380.6734226365
20170929,2017,09,29,306801.8110493579,3387370.1405687626
20170929,2017,09,29,306780.3334422968,3387359.617522015
20170929,2017,09,29,306761.4056881287,3387347.084014332
20170929,2017,09,29,306742.76234062953,3387334.9035632047
20170929,2017,09,29,306726.4236678607,3387321.1539718355
20170929,2017,09,29,306710.0261523327,3387308.2968289778
20170929,2017,09,29,306695.49199084204,3387294.508009102
20170929,2017,09,29,306680.35959463415,3387279.6404053103
20170929,2017,09,29,306666.4530892402,3387263.5469107036
20170929,2017,09,29,306651.2128146406,3387248.787185303
20170929,2017,09,29,306636.36482510157,3387233.635174842
20170929,2017,09,29,306621.9581562556,3387218.041843688
