date,year,month,day,xs,ys
19930927,1993,09,27,307135.5618294749,3390511.2224731804
19930927,1993,09,27,307148.97797854315,3390491.6826651623
19930927,1993,09,27,307161.1397069749,3390471.0226158295
19930927,1993,09,27,307172.1863948408,3390449.360555541
19930927,1993,09,27,307182.25742221164,3390426.814714654
19930927,1993,09,27,307191.492169158,3390403.503323528
19930927,1993,09,27,307200.03001575085,3390379.5446125213
19930927,1993,09,27,307208.0103420607,3390355.056811992
19930927,1993,09,27,307215.5725281584,3390330.1581522995
19930927,1993,09,27,307222.8559541146,3390304.9668638012
19930927,1993,09,27,307229.99999999534,3390279.601176804
19930927,1993,09,27,307238.62046419934,3390255.3481529397
19930927,1993,09,27,307244.975482179,3390230.1144164247
19930927,1993,09,27,307253.7920889133,3390206.2144491146
19930927,1993,09,27,307262.8048381778,3390181.677018582
19930927,1993,09,27,307271.4253023817,3390156.207911032
19930927,1993,09,27,307280.0948022183,3390132.2196795833
19930927,1993,09,27,307289.25465838047,3390107.8391630733
19930927,1993,09,27,307298.3164432774,3390082.870218974
19930927,1993,09,27,307309.3984962359,3390057.1167047545
19930927,1993,09,27,307318.65642366314,3390030.382477883
19930927,1993,09,27,307328.2085648858,3390002.471395829
19930927,1993,09,27,307337.4664923131,3389973.1873160643
19930927,1993,09,27,307345.84177835425,3389942.3340960587
19930927,1993,09,27,307355.452762336,3389912.4223601967
19930927,1993,09,27,307364.13206929906,3389881.6770185814
19930927,1993,09,27,307371.3893429179,3389849.9999999492
19930927,1993,09,27,307379.4409937842,3389819.999999949
19930927,1993,09,27,307386.21771820396,3389789.999999949
19930927,1993,09,27,307391.32723111665,3389759.9999999483
19930927,1993,09,27,307397.0840143792,3389729.999999949
19930927,1993,09,27,307401.5168355626,3389699.999999949
19930927,1993,09,27,307404.3314808715,3389669.999999949
19930927,1993,09,27,307407.9405034279,3389639.999999949
19930927,1993,09,27,307410.47074206796,3389609.999999949
19930927,1993,09,27,307411.7260542615,3389579.999999948
19930927,1993,09,27,307411.51029747823,3389549.999999949
19930927,1993,09,27,307412.33409610525,3389519.9999999483
19930927,1993,09,27,307412.42236024386,3389489.999999949
19930927,1993,09,27,307411.6770186289,3389459.999999949
19930927,1993,09,27,307409.9999999954,3389429.9999999483
19930927,1993,09,27,307409.9999999954,3389399.9999999492
19930927,1993,09,27,307409.9999999954,3389369.9999999492
19930927,1993,09,27,307409.9999999954,3389339.999999949
19930927,1993,09,27,307409.9999999954,3389309.9999999483
19930927,1993,09,27,307409.9999999954,3389279.9999999483
19930927,1993,09,27,307409.9999999954,3389249.999999949
19930927,1993,09,27,307409.9999999954,3389219.999999949
19930927,1993,09,27,307409.9999999954,3389189.999999949
19930927,1993,09,27,307408.3229813619,3389159.999999949
19930927,1993,09,27,307407.57763974695,3389129.9999999483
19930927,1993,09,27,307407.66590388556,3389099.9999999492
19930927,1993,09,27,307408.48970251257,3389069.9999999497
19930927,1993,09,27,307409.9509643628,3389039.9999999492
19930927,1993,09,27,307411.95161817124,3389009.9999999492
19930927,1993,09,27,307414.3935926727,3388979.999999949
19930927,1993,09,27,307417.1788166021,3388949.999999949
19930927,1993,09,27,307420.20921869425,3388919.999999949
19930927,1993,09,27,307423.3867276841,3388889.9999999483
19930927,1993,09,27,307426.61327230657,3388859.9999999483
19930927,1993,09,27,307428.11376266286,3388829.999999949
19930927,1993,09,27,307430.3988231402,3388799.9999999483
19930927,1993,09,27,307433.2723112082,3388769.9999999483
19930927,1993,09,27,307436.5380843367,3388739.9999999497
19930927,1993,09,27,307439.99999999534,3388709.9999999492
19930927,1993,09,27,307443.461915654,3388679.9999999497
19930927,1993,09,27,307446.7276887825,3388649.999999949
19930927,1993,09,27,307449.6011768505,3388619.999999949
19930927,1993,09,27,307451.8862373278,3388589.999999949
19930927,1993,09,27,307451.7097090506,3388559.999999949
19930927,1993,09,27,307454.1909120581,3388529.999999949
19930927,1993,09,27,307457.45668518654,3388499.9999999483
19930927,1993,09,27,307459.63386727223,3388468.3229813143
19930927,1993,09,27,307463.135011437,3388437.5776397004
19930927,1993,09,27,307467.66590388556,3388407.6659038384
19930927,1993,09,27,307471.25531218894,3388378.489702466
19930927,1993,09,27,307476.21771820396,3388349.950964316
19930927,1993,09,27,307480.48381823656,3388321.9516181243
19930927,1993,09,27,307486.27002287866,3388294.3935926263
19930927,1993,09,27,307493.0859758045,3388267.178816556
19930927,1993,09,27,307500.44132068835,3388240.2092186483
19930927,1993,09,27,307508.8754494886,3388213.3867276376
19930927,1993,09,27,307518.92775416333,3388186.6132722604
19930927,1993,09,27,307531.7848970205,3388159.7907812498
19930927,1993,09,27,307544.3478260823,3388132.8211833416
19930927,1993,09,27,307556.2242562882,3388105.606407271
19930927,1993,09,27,307567.02190257784,3388078.0483817724
19930927,1993,09,27,307576.3484798907,3388050.0490355813
19930927,1993,09,27,307583.8117031663,3388021.510297431
19930927,1993,09,27,307589.0192873441,3387992.3340960587
19930927,1993,09,27,307595.9627329146,3387960.7453415636
19930927,1993,09,27,307600.0621117965,3387929.254658334
19930927,1993,09,27,307601.1212814598,3387897.6659038393
19930927,1993,09,27,307603.32788492506,3387866.812683832
19930927,1993,09,27,307602.29813664133,3387837.528604068
19930927,1993,09,27,307598.03203660867,3387809.6175220152
19930927,1993,09,27,307594.91337037785,3387781.20627651
19930927,1993,09,27,307590.43151356187,3387753.0304020406
19930927,1993,09,27,307584.8806799562,3387727.404380465
19930927,1993,09,27,307578.65315462113,3387702.2589080883
19930927,1993,09,27,307569.53252696496,3387679.8103955025
19930927,1993,09,27,307559.68617194693,3387657.8914677487
19930927,1993,09,27,307551.37953579135,3387636.943445519
19930927,1993,09,27,307541.0134030682,3387618.986596876
19930927,1993,09,27,307528.3425956148,3387601.657404329
19930927,1993,09,27,307514.79895390186,3387585.2010460417
19930927,1993,09,27,307498.558352398,3387571.441647546
19930927,1993,09,27,307482.1804511231,3387557.8195488206
19930927,1993,09,27,307465.6162144445,3387544.3837854997
19930927,1993,09,27,307448.91467799473,3387531.0853219493
19930927,1993,09,27,307432.2229486713,3387517.777051273
