date,year,month,day,xs,ys
20141124,2014,11,24,307180.9768492376,3390548.1733483905
20141124,2014,11,24,307181.60361377744,3390511.643139469
20141124,2014,11,24,307183.321644031,3390477.088174983
20141124,2014,11,24,307186.06853101135,3390444.3451514165
20141124,2014,11,24,307189.7818657316,3390413.250765254
20141124,2014,11,24,307194.39923920477,3390383.641712979
20141124,2014,11,24,307199.8582424441,3390355.3546910766
20141124,2014,11,24,307206.09646646265,3390328.2263960307
20141124,2014,11,24,307213.05150227353,3390302.093524326
20141124,2014,11,24,307220.6609408898,3390276.7927724468
20141124,2014,11,24,307228.8623733199,3390252.1608368233
20141124,2014,11,24,307237.7378228132,3390227.780320315
20141124,2014,11,24,307246.564236674,3390203.7920888667
20141124,2014,11,24,307257.55802549387,3390179.9999999483
20141124,2014,11,24,307268.6498855789,3390156.207911032
20141124,2014,11,24,307277.7705132349,3390132.2196795833
20141124,2014,11,24,307287.1363190539,3390107.8391630733
20141124,2014,11,24,307294.5799280765,3390081.19320034
20141124,2014,11,24,307302.21967962914,3390054.694344506
20141124,2014,11,24,307309.46714612155,3390028.048381773
20141124,2014,11,24,307315.7338999627,3390000.9610983464
20141124,2014,11,24,307323.1382804791,3389973.138280432
20141124,2014,11,24,307329.5129127118,3389944.2857142347
20141124,2014,11,24,307335.397188619,3389916.8159528743
20141124,2014,11,24,307341.3305001588,3389888.8558351886
20141124,2014,11,24,307346.8224910054,3389860.209218647
20141124,2014,11,24,307354.0895717508,3389833.386727638
20141124,2014,11,24,307361.0624387008,3389806.61327226
20141124,2014,11,24,307367.348806795,3389779.7907812498
20141124,2014,11,24,307375.2631578901,3389752.821183342
20141124,2014,11,24,307382.83425955736,3389725.6064072717
20141124,2014,11,24,307389.7678980013,3389698.048381773
20141124,2014,11,24,307395.7698594266,3389670.0490355813
20141124,2014,11,24,307400.5459300379,3389641.5102974316
20141124,2014,11,24,307403.80189603986,3389612.3340960583
20141124,2014,11,24,307405.2435436371,3389582.4223601967
20141124,2014,11,24,307407.2834259516,3389551.677018582
20141124,2014,11,24,307408.0483818195,3389519.9999999483
20141124,2014,11,24,307410.049035628,3389489.999999949
20141124,2014,11,24,307411.51029747823,3389459.999999949
20141124,2014,11,24,307412.33409610525,3389429.9999999483
20141124,2014,11,24,307412.42236024386,3389399.9999999492
20141124,2014,11,24,307411.6770186289,3389369.9999999492
20141124,2014,11,24,307409.9999999954,3389339.999999949
20141124,2014,11,24,307409.9999999954,3389309.9999999483
