date,year,month,day,xs,ys
20130817,2013,08,17,307170.7848673066,3390607.408243928
20130817,2013,08,17,307176.49350649357,3390571.8859401457
20130817,2013,08,17,307181.3810217244,3390537.8311391124
20130817,2013,08,17,307185.61730413,3390505.1807384077
20130817,2013,08,17,307189.3722448415,3390473.8716356116
20130817,2013,08,17,307192.8157349898,3390443.840728304
20130817,2013,08,17,307196.1176657059,3390415.024914065
20130817,2013,08,17,307199.44792812085,3390387.3610904743
20130817,2013,08,17,307202.97641336557,3390360.786155112
20130817,2013,08,17,307206.8730125711,3390335.237005558
20130817,2013,08,17,307211.30761686363,3390310.650539341
20130817,2013,08,17,307217.7312847289,3390287.7312846817
20130817,2013,08,17,307225.08662961284,3390265.743707042
20130817,2013,08,17,307232.8832951898,3390244.393592626
20130817,2013,08,17,307243.3376920516,3390223.386727637
20130817,2013,08,17,307254.380516504,3390202.428898281
20130817,2013,08,17,307263.9424648531,3390181.225890762
20130817,2013,08,17,307274.2399476907,3390159.4834912866
20130817,2013,08,17,307284.782608691,3390136.9074860555
20130817,2013,08,17,307293.40307289496,3390113.2036612756
20130817,2013,08,17,307302.21967962914,3390088.077803152
20130817,2013,08,17,307310.644001303,3390061.2356978892
20130817,2013,08,17,307318.0876103255,3390032.3831316913
20130817,2013,08,17,307326.6688460234,3390003.9326576795
20130817,2013,08,17,307334.22033343755,3389974.011114692
20130817,2013,08,17,307340.2517162424,3389942.422360197
20130817,2013,08,17,307345.30238639604,3389909.9999999483
20130817,2013,08,17,307349.9117358567,3389877.5776397
20130817,2013,08,17,307356.296175216,3389847.665903839
20130817,2013,08,17,307362.3864007799,3389818.4897024664
20130817,2013,08,17,307367.790127488,3389789.9509643167
20130817,2013,08,17,307374.8218371971,3389761.9516181243
20130817,2013,08,17,307381.51029747823,3389734.393592626
20130817,2013,08,17,307387.5612945361,3389707.178816555
20130817,2013,08,17,307392.68061457534,3389680.2092186483
20130817,2013,08,17,307396.57404380053,3389653.3867276376
20130817,2013,08,17,307398.9473684164,3389626.61327226
20130817,2013,08,17,307402.2131415449,3389599.7907812493
20130817,2013,08,17,307404.4982020222,3389572.8211833416
20130817,2013,08,17,307405.60640731803,3389545.606407271
20130817,2013,08,17,307408.0483818195,3389518.0483817724
20130817,2013,08,17,307410.049035628,3389490.0490355818
20130817,2013,08,17,307411.51029747823,3389461.5102974316
20130817,2013,08,17,307412.33409610525,3389432.3340960583
20130817,2013,08,17,307412.42236024386,3389402.422360198
20130817,2013,08,17,307411.6770186289,3389371.677018583
20130817,2013,08,17,307409.9999999954,3389339.999999949
20130817,2013,08,17,307409.9999999954,3389309.9999999483
20130817,2013,08,17,307409.9999999954,3389279.9999999483
20130817,2013,08,17,307409.9999999954,3389249.999999949
20130817,2013,08,17,307409.9999999954,3389219.999999949
20130817,2013,08,17,307408.3229813619,3389189.999999949
20130817,2013,08,17,307407.57763974695,3389159.999999949
20130817,2013,08,17,307407.66590388556,3389129.9999999483
20130817,2013,08,17,307408.48970251257,3389099.9999999492
20130817,2013,08,17,307409.9509643628,3389069.9999999497
20130817,2013,08,17,307411.95161817124,3389039.9999999492
20130817,2013,08,17,307414.3935926727,3389009.9999999492
20130817,2013,08,17,307417.1788166021,3388979.999999949
20130817,2013,08,17,307420.20921869425,3388949.999999949
20130817,2013,08,17,307423.3867276841,3388919.999999949
20130817,2013,08,17,307426.61327230657,3388889.9999999483
20130817,2013,08,17,307428.11376266286,3388859.9999999483
20130817,2013,08,17,307430.3988231402,3388829.999999949
20130817,2013,08,17,307433.2723112082,3388799.9999999483
20130817,2013,08,17,307436.5380843367,3388769.9999999483
20130817,2013,08,17,307439.99999999534,3388739.9999999497
20130817,2013,08,17,307443.461915654,3388709.9999999492
20130817,2013,08,17,307446.7276887825,3388679.9999999497
20130817,2013,08,17,307449.6011768505,3388649.999999949
20130817,2013,08,17,307451.8862373278,3388619.999999949
20130817,2013,08,17,307451.7097090506,3388589.999999949
20130817,2013,08,17,307454.1909120581,3388559.999999949
20130817,2013,08,17,307457.45668518654,3388529.999999949
20130817,2013,08,17,307459.63386727223,3388498.322981315
20130817,2013,08,17,307463.135011437,3388467.5776396994
20130817,2013,08,17,307467.66590388556,3388437.665903839
20130817,2013,08,17,307472.9323308225,3388408.4897024655
20130817,2013,08,17,307476.9630598189,3388378.2739456827
20130817,2013,08,17,307482.07257273153,3388349.5292578754
20130817,2013,08,17,307487.86858450004,3388322.059496516
20130817,2013,08,17,307492.28179143043,3388295.668519073
20130817,2013,08,17,307497.52860411437,3388270.1601830153
20130817,2013,08,17,307505.8254331434,3388245.3383458136
20130817,2013,08,17,307515.1029748237,3388221.006864938
20130817,2013,08,17,307524.96894409467,3388196.9695978565
20130817,2013,08,17,307535.03105589596,3388173.030402041
20130817,2013,08,17,307543.22000653343,3388148.9931349605
20130817,2013,08,17,307551.75220659876,3388124.6616540835
20130817,2013,08,17,307560.1372997665,3388099.839816882
20130817,2013,08,17,307567.8849297109,3388074.3314808244
20130817,2013,08,17,307574.50474010647,3388047.940503381
20130817,2013,08,17,307583.89016017836,3388020.4707420208
20130817,2013,08,17,307591.36319058045,3387991.7260542144
20130817,2013,08,17,307596.62961751735,3387961.5102974316
20130817,2013,08,17,307602.101994111,3387932.3340960587
20130817,2013,08,17,307607.5841778312,3387900.7453415636
20130817,2013,08,17,307610.2713304955,3387869.2546583335
20130817,2013,08,17,307611.7423994723,3387835.9888852057
20130817,2013,08,17,307611.99738476163,3387806.067342218
20130817,2013,08,17,307611.13435762865,3387775.9398495727
20130817,2013,08,17,307606.6426936861,3387748.0189603935
20130817,2013,08,17,307603.10232101526,3387720.33344225
20130817,2013,08,17,307596.5217391258,3387695.197777
20130817,2013,08,17,307588.97025171167,3387670.542660949
20130817,2013,08,17,307579.9084668146,3387646.9074860546
20130817,2013,08,17,307567.21804510814,3387626.410591645
20130817,2013,08,17,307553.1644328165,3387606.786531495
20130817,2013,08,17,307540.1111474291,3387588.378555032
20130817,2013,08,17,307526.2340634148,3387573.108859053
20130817,2013,08,17,307511.4841451408,3387558.515854803
20130817,2013,08,17,307495.9104282399,3387544.74664918
20130817,2013,08,17,307479.66001960955,3387531.8502778173
20130817,2013,08,17,307460.27133049554,3387519.777705081
20130817,2013,08,17,307439.66655769385,3387508.3818240743
20130817,2013,08,17,307418.1889506328,3387497.4174566343
20130817,2013,08,17,307396.2798300052,3387488.218371966
20130817,2013,08,17,307371.77182085183,3387480.441320642
20130817,2013,08,17,307346.8813337646,3387472.0660346006
20130817,2013,08,17,307319.5390650494,3387465.357960066
20130817,2013,08,17,307292.05949656287,3387458.1987577123
20130817,2013,08,17,307262.4713958764,3387452.7558024987
20130817,2013,08,17,307233.18731611175,3387446.812683832
20130817,2013,08,17,307202.3340961051,3387442.438705408
20130817,2013,08,17,307172.4223602438,3387438.9964040024
20130817,2013,08,17,307141.67701862886,3387435.848316392
20130817,2013,08,17,307109.99999999534,3387433.3867276376
20130817,2013,08,17,307078.3229813619,3387430.974174516
20130817,2013,08,17,307047.57763974695,3387427.9731938033
20130817,2013,08,17,307017.6659038855,3387424.776070561
20130817,2013,08,17,306986.81268387905,3387420.7453415645
20130817,2013,08,17,306957.5286041143,3387415.243543591
20130817,2013,08,17,306927.9405034279,3387410.3399803345
20130817,2013,08,17,306900.4609349414,3387403.8182412037
20130817,2013,08,17,306873.11866622604,3387397.8457011585
20130817,2013,08,17,306848.2281791388,3387390.304020871
20130817,2013,08,17,306823.72016998555,3387383.4586465657
20130817,2013,08,17,306801.8110493579,3387372.582543264
20130817,2013,08,17,306780.3334422968,3387361.6181758232
20130817,2013,08,17,306761.4056881287,3387348.5452761822
20130817,2013,08,17,306742.76234062953,3387335.7273618313
20130817,2013,08,17,306726.4236678607,3387321.242235974
20130817,2013,08,17,306710.0261523327,3387307.551487363
20130817,2013,08,17,306693.81497220846,3387294.508009102
20130817,2013,08,17,306679.6142530192,3387280.385746925
20130817,2013,08,17,306664.8643347453,3387265.135665199
20130817,2013,08,17,306651.29127165274,3387248.7087282906
20130817,2013,08,17,306636.23733245686,3387233.7626674864
20130817,2013,08,17,306624.0372670761,3387215.9627328673
20130817,2013,08,17,306610.35632559203,3387199.6436743513
20130817,2013,08,17,306596.8224910055,3387183.1775089386
20130817,2013,08,17,306583.3867276842,3387166.6132722604
20130817,2013,08,17,306569.99999999534,3387149.9999999497
20130817,2013,08,17,306556.6132723066,3387133.3867276385
20130817,2013,08,17,306543.1775089853,3387116.8224909585
20130817,2013,08,17,306531.3206930323,3387098.679306912
20130817,2013,08,17,306516.7080745295,3387083.291925415
20130817,2013,08,17,306503.67440339515,3387066.325596549
20130817,2013,08,17,306489.56194834446,3387052.1150702336
20130817,2013,08,17,306476.0967636436,3387036.3255965495
20130817,2013,08,17,306460.7191892729,3387021.614906781
20130817,2013,08,17,306445.2533507636,3387006.2569466634
20130817,2013,08,17,306427.23765936116,3386992.811376215
20130817,2013,08,17,306408.594311862,3386981.1310885395
20130817,2013,08,17,306389.66655769385,3386968.3622098216
20130817,2013,08,17,306368.1889506329,3386956.9663288146
20130817,2013,08,17,306346.2798300052,3386945.021248723
20130817,2013,08,17,306321.77182085183,3386936.56750567
20130817,2013,08,17,306296.8813337645,3386926.976135941
20130817,2013,08,17,306269.5390650494,3386918.610657026
20130817,2013,08,17,306242.0594965628,3386911.127819498
20130817,2013,08,17,306212.4713958764,3386904.1843739273
20130817,2013,08,17,306183.18731611175,3386895.760052254
20130817,2013,08,17,306152.3340961052,3386889.797319334
20130817,2013,08,17,306122.42236024374,3386881.5691401907
20130817,2013,08,17,306091.67701862886,3386873.3409610474
20130817,2013,08,17,306059.99999999534,3386865.701209494
20130817,2013,08,17,306028.3229813619,3386858.208564839
20130817,2013,08,17,305997.577639747,3386850.4217063887
20130817,2013,08,17,305967.66590388556,3386840.222294816
20130817,2013,08,17,305936.81268387905,3386831.454723714
20130817,2013,08,17,305907.5286041144,3386822.0006537563
20130817,2013,08,17,305879.6175220614,3386812.448512534
20130817,2013,08,17,305852.8832951899,3386803.3867276376
20130817,2013,08,17,305827.1297809695,3386794.3739783736
20130817,2013,08,17,305802.1608368702,3386784.968944048
20130817,2013,08,17,305777.78032036143,3386775.760052254
20130817,2013,08,17,305752.1150702798,3386769.0127492137
20130817,2013,08,17,305727.57763974695,3386759.999999949
20130817,2013,08,17,305702.19679633406,3386752.664269318
20130817,2013,08,17,305678.2870218979,3386744.9852892593
20130817,2013,08,17,305655.4560313781,3386734.9427917115
20130817,2013,08,17,305633.3115397142,3386726.479241532
